index,Test Batch Nº,Test Execution Site,Grease Mass (g)_OB,Parts Assembly Site_OB,Outer Race Track Case Depth (mm)_OB,Outer Race Track Surf. Hardness (HRC)_OB,Inner Race Track Case Depth (mm)_OB,Inner Race Track Surf. Hardness (HRC)_OB,Manufacturing Place - Outer Race_OB,Manufacturing Place - Inner Race_OB,Joint Endurance Torque Class_OB,Joint Endurance Torque Class_OB_2000,Joint Endurance Torque Class_OB_2300,Joint Endurance Torque Class_OB_2600,Joint Endurance Torque Class_OB_2900,Joint Endurance Torque Class_OB_3300,Joint Endurance Torque Class_OB_3700,Joint Endurance Torque Class_OB_4100,Joint Endurance Torque Class_OB_4600,Joint Endurance Torque Class_OB_5100,Joint Endurance Torque Class_OB_5600,Joint Endurance Torque Class_OB_6200,DamageGradingSum,Temp_RI_max,Temp_24hr_max,Temp_Stable_max,Life left after BI,MacDmg_Reported,Obsv_Pred_50,Obsv_Pred_10,copy_joint_Endurance,Grade_copy,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9
851,212747EMB28,GKN OLE,135.0,GKN ESK,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,53.51,59.72,65.35,0.996581448,0.392031873,0.281632093,0.766735524,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
852,221544ESL35,GKN ZUM,207.0,GKN VIG,,,,,,,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,57.0,73.0,78.0,0.993827371,2.149250096,0.210226448,0.76887994,6200,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,222528EHT05,GKN CEL,132.0,GKN CEL,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,50.14,50.14,57.98,0.995824032,0.629977839,0.266770205,0.768922054,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
854,120157ESL01,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,46.0,52.0,50.0,0.993359826,1.275796148,0.232144431,0.769246999,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
855,241069ESL01,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,55.0,71.0,71.0,0.993359826,0.213905941,0.260574907,0.770277065,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
856,200192ESL01,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,64.0,84.0,81.0,0.993359826,0.213905941,0.260574907,0.770277065,4100,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
857,141562ESL04,GKN LOH,208.0,GKN LOH,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,61.0,75.0,75.0,0.993359826,1.277706022,0.232491952,0.770398566,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
858,191085ESS14,GKN BIR,89.5,GKN BIR,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,46.82,58.96,63.16,0.989989242,0.632023118,0.267636298,0.771418428,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
859,191085ESS14,GKN BIR,89.5,GKN BIR,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,49.74,61.58,65.93,0.989989242,0.632023118,0.267636298,0.771418428,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
860,191085ESS14,GKN BIR,89.5,GKN BIR,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,49.89,63.31,69.08,0.989989242,0.632023118,0.267636298,0.771418428,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861,191085ESS14,GKN BIR,89.5,GKN BIR,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,51.09,66.08,71.25,0.989989242,0.632023118,0.267636298,0.771418428,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
862,221262EHS11,GKN CEL,114.4,GKN VLG,,,,,GKN CEL,GKN VLG,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,41.0,41.0,44.6,1.0,0.214560512,0.261372289,0.772634182,3300,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
863,221262EHS11,GKN CEL,114.4,GKN VLG,,,,,GKN CEL,GKN VLG,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,48.75,48.75,54.3,1.0,0.214560512,0.261372289,0.772634182,3300,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
864,221262EHS11,GKN CEL,114.4,GKN VLG,,,,,GKN CEL,GKN VLG,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,52.48,52.48,66.55,1.0,0.214560512,0.261372289,0.772634182,3300,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
865,120157ESL02,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,43.0,54.0,49.0,0.993359826,1.694058657,0.221144935,0.773648745,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,200549ESS04,GKN CEL,,GKN CEL,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,49.9,95.1,88.9,0.998389484,0.930649633,0.249544064,0.774444232,4100,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
867,170530ESL06,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,73.0,82.0,80.0,0.993359826,1.28534552,0.233882039,0.775004836,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
868,221154ESS06,GKN ZUM,89.5,GKN VIG,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,67.0,91.0,90.0,0.989587819,1.295868929,0.235796883,0.781349972,3300,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
869,120157ESL03,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,47.0,57.0,52.0,0.993359826,1.713157402,0.223638113,0.782370828,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,210016ESS17,GKN OLE,137.0,GKN ZRE,,,,,,GKN ZRE,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,62.2,84.7,102.3,0.996582115,0.401931666,0.288744013,0.786097528,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
871,171487ESL02,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,66.0,78.0,75.0,0.993359826,1.308264014,0.238052298,0.788823644,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,172018ESL02,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,59.0,72.0,68.0,0.993359826,1.728436398,0.225632656,0.789348494,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,151920ESS09,GKN ZUM,120.0,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,44.0,86.0,73.0,1.0,0.647400923,0.274148178,0.790187871,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
874,151920ESS09,GKN ZUM,120.0,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,45.0,77.0,67.0,1.0,0.647400923,0.274148178,0.790187871,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
875,192154EMB03,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,34.0,42.0,35.0,0.998987939,0.648404051,0.274572963,0.791412244,2900,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
877,192154EMB03,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,37.0,49.0,45.0,0.998987939,0.648404051,0.274572963,0.791412244,2900,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
878,192154EMB03,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,38.0,48.0,44.0,0.998987939,0.648404051,0.274572963,0.791412244,2900,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
879,173091EHS23,GKN DAI,,GKN TOC,,,,,GKN VIG,GKN VIG,2300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,40.0,39.0,33.0,0.996962837,0.649805979,0.275166622,0.793123372,2300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,232466EMB17,GKN OLE,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,45.9,57.2,56.4,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
881,232466EMB17,GKN OLE,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,46.3,60.4,57.3,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
882,232466EMB17,GKN OLE,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,46.5,57.9,58.1,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
883,232466EMB17,GKN OLE,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,47.5,60.4,58.9,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
884,150394EMB09,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,55.0,68.0,64.0,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
885,150394EMB09,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,56.0,66.0,64.0,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
886,150394EMB09,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,56.0,67.0,65.0,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
887,150394EMB09,GKN DLD,,GKN MOS,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,57.0,69.0,63.0,0.996463629,0.405591022,0.29137286,0.793254492,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
888,212764EMB19,GKN OLE,1000.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,48.7,65.4,72.5,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
889,212764EMB08,GKN OLE,118.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,49.1,71.4,75.8,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
890,212764EMB19,GKN OLE,1000.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,49.2,66.4,74.9,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
891,212764EMB08,GKN OLE,118.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,50.4,71.0,74.5,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
892,212764EMB19,GKN OLE,1000.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,51.0,67.2,73.1,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
893,212764EMB19,GKN OLE,1000.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,51.6,70.5,77.3,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
894,212764EMB08,GKN OLE,118.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,54.6,77.2,77.6,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
895,212764EMB08,GKN OLE,118.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,56.6,79.6,79.6,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
896,230001EMB15,GKN OLE,130.0,GKN ESK,,,,,,,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,60.2,78.9,70.3,0.996441854,0.40650637,0.292030438,0.795044729,5600,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
897,211439EMB01,GKN ZUM,,GKN VIG,1.52,58.0,1.04,59.0,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,45.0,56.0,60.0,0.966431189,1.31992307,0.240173785,0.795853525,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
898,210016ESS17,GKN OLE,137.0,GKN ZRE,,,,,,GKN ZRE,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,63.2,84.7,85.6,0.996582115,0.408052453,0.29314113,0.798068556,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899,210016ESS17,GKN OLE,137.0,GKN ZRE,,,,,,GKN ZRE,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,65.2,101.3,112.0,0.996582115,0.408052453,0.29314113,0.798068556,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
900,200476ESL03,GKN ZUM,,GKN VIG,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,48.0,63.0,68.0,0.991537642,0.221899094,0.270311967,0.799060474,3300,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
901,120157ESL02,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,43.0,59.0,56.0,0.993359826,1.751354891,0.22862447,0.799814993,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,120157ESL02,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,40.0,54.0,52.0,0.993359826,1.753264766,0.228873788,0.800687202,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,120157ESL01,GKN LOH,208.0,GKN LOH,,,,,GKN MOS,GKN MOS,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,39.0,54.0,51.0,0.993359826,1.329272633,0.241875036,0.801490885,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
904,150485ESL01,GKN LOH,208.0,GKN LOH,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,50.0,71.0,58.0,0.993359826,1.333092382,0.242570079,0.80379402,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
905,221402EMB08,GKN OLE,65.0,GKN ZRE,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,42.8,59.0,64.0,0.996374178,0.65885357,0.278997913,0.804166448,4100,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
906,190143EHS15,GKN RAY,79.0,GKN RAY,1.08,60.0,1.13,59.0,GKN VIG,GKN VIG,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,34.0,49.0,52.0,0.998150634,0.411506092,0.295622192,0.804823179,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
907,190143EHS15,GKN RAY,79.0,GKN RAY,1.08,60.0,1.13,59.0,GKN VIG,GKN VIG,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,35.0,50.0,52.0,0.998150634,0.411506092,0.295622192,0.804823179,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
908,190143EHS15,GKN RAY,79.0,GKN RAY,1.08,60.0,1.13,59.0,GKN VIG,GKN VIG,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,38.0,57.0,57.0,0.998150634,0.411506092,0.295622192,0.804823179,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
909,190143EHS15,GKN RAY,79.0,GKN RAY,1.08,60.0,1.13,59.0,GKN VIG,GKN VIG,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,39.0,56.0,56.0,0.998150634,0.411506092,0.295622192,0.804823179,2900,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
910,180864ESL01,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,61.0,90.0,76.0,0.993359826,1.335002256,0.2429176,0.804945587,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,171491ESL16,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,82.0,112.0,104.0,0.993359826,1.764724013,0.230369695,0.805920451,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,200192ESL03,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,64.0,77.0,69.0,0.993359826,1.338822005,0.243612644,0.807248722,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
913,200192ESL03,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,66.0,76.0,72.0,0.993359826,1.338822005,0.243612644,0.807248722,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
914,161402ESL02,GKN DLD,,GKN OFW,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,56.0,78.0,64.0,0.995161269,1.342384736,0.24426092,0.809396887,4600,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
915,231825EMB08,GKN DLD,,GKN VIG,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,53.0,64.0,59.0,0.994218699,0.664562164,0.281415272,0.811134095,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
916,162401EMB09,GKN DLD,127.0,GKN KAI,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,64.0,80.0,78.0,0.994218699,0.664562164,0.281415272,0.811134095,3300,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
917,232538EMB04,GKN DLD,186.0,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,49.0,62.0,57.0,0.998320971,0.414818932,0.298002107,0.81130243,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,232538EMB04,GKN DLD,186.0,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,49.0,65.0,59.0,0.998320971,0.414818932,0.298002107,0.81130243,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
919,232538EMB04,GKN DLD,186.0,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,51.0,62.0,54.0,0.998320971,0.414818932,0.298002107,0.81130243,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
920,232538EMB04,GKN DLD,186.0,GKN OLE,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,54.0,67.0,58.0,0.998320971,0.414818932,0.298002107,0.81130243,4100,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
921,191741ESL01,GKN ZUM,,GKN VIG,,,,,,,3300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,29.0,51.0,55.0,0.991537642,0.975380631,0.261538218,0.81166733,3300,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
922,212518EHT11,GKN CEL,194.0,GKN VLG,,,,,GKN CEL,GKN VLG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,30.35,40.5,48.84,0.999993452,1.347525754,0.245196382,0.812496686,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
923,192590ESL08,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,55.0,68.0,63.0,0.993359826,1.348371378,0.245350252,0.813006559,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
925,241122ESL07,GKN OLE,,GKN MOS,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,63.6,74.2,103.3,0.980979136,2.290262439,0.22401941,0.819326168,4100,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,170530ESL06,GKN ZUM,,GKN VIG,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,71.0,92.0,92.0,0.993359826,1.363650373,0.248130424,0.822219098,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
929,192590ESL01,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,60.0,61.0,53.0,0.993359826,1.365560248,0.248477946,0.823370665,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
930,150174EMB01,GKN DLD,127.0,GKN KAI,,,,,,,2900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,45.0,64.0,67.0,0.989842642,0.675399114,0.286004283,0.824361179,2900,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
931,232355EMB28,GKN ZUM,,GKN VIG,,,,,,,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,49.0,79.0,81.0,0.997879573,1.80748668,0.235951997,0.825449459,4600,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,171491ESL04,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,73.0,94.0,90.0,0.993359826,1.369379997,0.249172989,0.8256738,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
933,172018ESL02,GKN LOH,208.0,GKN LOH,,,,,,,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,59.0,63.0,62.0,0.993359826,1.371289871,0.249520511,0.826825367,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
934,221402EMB08,GKN OLE,65.0,GKN ZRE,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,45.0,58.5,63.2,0.996374178,1.371334757,0.249528678,0.826852431,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
935,221402EMB08,GKN OLE,65.0,GKN ZRE,,,,,GKN VIG,GKN VIG,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,45.2,60.5,65.9,0.996374178,1.371334757,0.249528678,0.826852431,4100,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
936,171491ESL10,GKN LOH,208.0,GKN LOH,,,,,GKN LOH,GKN LOH,4100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,71.0,90.0,90.0,0.993359826,1.812470874,0.236602641,0.827725658,4100,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
